
### SETTING ##########################################

row_id,USERID,TIMESTAMP,gender,currentRoutine,DOB,name,length,mass,dbversion,vibration,alarm,timer,sets,targetrep,age,zonedifference,location,use_location,screenon,auto_lock,lastlogs,preloadreps,exp_level,fit_goal,audio_reminder,audio_exercise_tips,audio_personal_tips
768503,541724,"2026-03-16 17:26:15",M,3,1989-01-01,," cm"," kg",,,,90,3,8,23,1,,1,1,1,0,0,2,4,0,0,0


######################################################

### PROFILE ##########################################

row_id,USERID,TIMESTAMP,_id,mydate,weight,fatpercent,chest,arms,waist,calves,height,hips,thighs,shoulders,neck,forearms,logTime
620710900,541724,"2017-01-01 14:00:50",1,0,100193,981,100040,"Lower Abdominal Hip Roll",3,90,"0x0,0x0,0x0",0,6,12,0,0,0,sec,1,1,


row_id,USERID,TIMESTAMP,package,_id,name,day,dayIndex,interval_mode,rest_day,week,sort_order,day_completed_timestamp
55423703,541724,"2025-10-28 20:06:48",100006,100041,Legs,2,8,0,0,0,0,"2017-04-17 18:12:56"

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit,rest_time_enabled,interval_time_enabled,is_tier_primary
620710901,541724,"2025-10-28 20:06:48",1,0,100194,131,100041,"Dumbbell Squat",3,120,"0.5x20,0.5x20,0.5x20",8,1,12,0,1492452640,0,sec,1,1,

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit,rest_time_enabled,interval_time_enabled,is_tier_primary
620710902,541724,"2025-10-28 20:06:48",1,0,100195,136,100041,"Dumbbell Lunges",3,120,"0.5x12,0.5x12,0.5x12",8,2,12,0,1492452776,0,sec,1,1,

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit,rest_time_enabled,interval_time_enabled,is_tier_primary
620710903,541724,"2022-11-15 14:25:06",1,0,100196,955,100041,"Dumbbell Stiff Leg Deadlift",3,120,"0x0,0x0,0x0",8,3,12,0,0,0,sec,1,1,

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit,rest_time_enabled,interval_time_enabled,is_tier_primary
620710904,541724,"2017-01-01 14:00:50",1,0,100197,142,100041,"Dumbbell Standing Calf Raise",3,90,"0x0,0x0,0x0",9,4,12,0,0,0,sec,1,1,

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit,rest_time_enabled,interval_time_enabled,is_tier_primary
620710905,541724,"2017-01-01 14:00:50",1,0,100198,1241,100041,"Dumbbell Seated Calf Raise",3,90,"0x0,0x0,0x0",9,5,12,0,0,0,sec,1,1,

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit,rest_time_enabled,interval_time_enabled,is_tier_primary
620710906,541724,"2017-01-01 14:00:50",1,0,100199,44,100041,"Leg Raise",3,90,"0x0,0x0,0x0",0,6,20,0,0,0,sec,1,1,


row_id,USERID,TIMESTAMP,package,_id,name,day,dayIndex,interval_mode,rest_day,week,sort_order,day_completed_timestamp
55423704,541724,"2025-10-28 20:06:48",100006,100042,Shoulders/Arms,3,8,0,0,0,0,

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit,rest_time_enabled,interval_time_enabled,is_tier_primary
620710907,541724,"2017-01-01 14:00:50",1,0,100200,25,100042,"Dumbbell Arnold Press",3,120,"0x0,0x0,0x0",6,0,12,0,0,0,sec,1,1,

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit,rest_time_enabled,interval_time_enabled,is_tier_primary
620710908,541724,"2017-01-01 14:00:50",1,0,100201,43,100042,"Dumbbell Upright Row",3,120,"0x0,0x0,0x0",6,1,12,0,0,0,sec,1,1,

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit,rest_time_enabled,interval_time_enabled,is_tier_primary
620710909,541724,"2017-01-01 14:00:50",1,0,100202,32,100042,"Dumbbell Lateral Raise",3,120,"0x0,0x0,0x0",6,2,12,0,0,0,sec,1,1,

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit,rest_time_enabled,interval_time_enabled,is_tier_primary
620710910,541724,"2017-01-01 14:00:50",1,0,100203,100,100042,"Dumbbell Bicep Curl",3,90,"0x0,0x0,0x0",2,3,12,0,0,0,sec,1,1,

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit,rest_time_enabled,interval_time_enabled,is_tier_primary
620710911,541724,"2017-01-01 14:00:50",1,0,100204,154,100042,"Dumbbell Tricep Kickback",3,90,"0x0,0x0,0x0",7,4,12,0,0,0,sec,1,1,

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit,rest_time_enabled,interval_time_enabled,is_tier_primary
620710912,541724,"2017-01-01 14:00:50",1,0,100205,276,100042,"Dumbbell Zottman Curl",3,90,"0x0,0x0,0x0",2,5,12,0,0,0,sec,1,1,

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit,rest_time_enabled,interval_time_enabled,is_tier_primary
620710913,541724,"2017-01-01 14:00:50",1,0,100206,252,100042,"Dumbbell Incline Triceps Extension",3,90,"0x0,0x0,0x0",7,6,12,0,0,0,sec,1,1,

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit,rest_time_enabled,interval_time_enabled,is_tier_primary
620710914,541724,"2017-01-01 14:00:50",1,0,100207,70,100042,"Cross Body Crunch",3,90,"0x0,0x0,0x0",0,7,12,0,0,0,sec,1,1,


row_id,USERID,TIMESTAMP,package,_id,name,day,dayIndex,interval_mode,rest_day,week,sort_order,day_completed_timestamp
55423705,541724,"2025-10-28 20:06:48",100006,100043,Chest,7,8,0,0,0,0,"2017-04-17 18:34:31"

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit,rest_time_enabled,interval_time_enabled,is_tier_primary
620710915,541724,"2025-10-28 20:06:48",1,0,100208,26,100043,"Dumbbell Bench Press",3,120,"12.5x16,17.5x10,22.5x8",3,1,12,0,1492453935,0,sec,1,1,

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit,rest_time_enabled,interval_time_enabled,is_tier_primary
620710916,541724,"2025-10-28 20:06:48",1,0,100209,31,100043,"Dumbbell Incline Bench Press",3,120,22.5x8,3,2,12,0,1492454071,0,sec,1,1,

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit,rest_time_enabled,interval_time_enabled,is_tier_primary
620710917,541724,"2017-01-01 14:00:50",0,0,100210,100000,100043,"Dumbbell Chicken Press",3,120,"0x0,0x0,0x0",3,3,12,0,0,0,sec,1,1,

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit,rest_time_enabled,interval_time_enabled,is_tier_primary
620710918,541724,"2017-01-01 14:00:50",1,0,100211,1066,100043,"Dumbbell Reverse Bench Press",3,90,"0x0,0x0,0x0",3,4,12,0,0,0,sec,1,1,

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit,rest_time_enabled,interval_time_enabled,is_tier_primary
620710919,541724,"2017-01-01 14:00:50",1,0,100212,41,100043,"Dumbbell Fly",3,90,"0x0,0x0,0x0",3,5,12,0,0,0,sec,1,1,

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit,rest_time_enabled,interval_time_enabled,is_tier_primary
620710920,541724,"2017-01-01 14:00:50",1,0,100213,345,100043,"Sit Up",3,90,"0x0,0x0,0x0",0,6,25,0,0,0,sec,1,1,

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit,rest_time_enabled,interval_time_enabled,is_tier_primary
686321492,541724,"2025-10-28 20:06:48",1,0,387,47,100043,"Push Up",3,80,"0x10,0x11,0x10",3,100,8,0,1492453529,0,sec,1,1,


row_id,USERID,TIMESTAMP,_id,name,difficulty,focus,dayaweek,description,daytype,tags,rdb_id,bannerCode,progression_flag
73882963,541724,"2026-03-16 17:26:15",100007,GZCLP,2,4,1,,0," ",0,,0

row_id,USERID,TIMESTAMP,package,_id,name,day,dayIndex,interval_mode,rest_day,week,sort_order,day_completed_timestamp
524621485,541724,"2026-03-16 17:26:15",100007,100045,"New Workout",1,1,0,0,0,0,

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit,rest_time_enabled,interval_time_enabled,is_tier_primary
7644288444,541724,"2026-03-16 17:26:15",1,0,100240,312,100045,"Indoor Cycling",3,90,"0x0,0x0,0x0,0x0,0x420",10,0,"8,8,8",0,1773678517,0,sec,1,0,

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit,rest_time_enabled,interval_time_enabled,is_tier_primary
7644288445,541724,"2026-03-16 17:26:15",0,0,100241,8,100045,"Stretching General ",3,90,0x0,8,1,"8,8,8",0,0,0,sec,1,0,

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit,rest_time_enabled,interval_time_enabled,is_tier_primary
7644288446,541724,"2026-03-16 17:26:15",1,0,100242,12,100045,"Barbell Squat",3,90,0x0,8,2,"12,10,3",0,0,0,sec,1,0,

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit,rest_time_enabled,interval_time_enabled,is_tier_primary
7644288447,541724,"2026-03-16 17:26:15",1,0,100243,2,100045,"Barbell Bench Press",3,90,0x0,3,3,"10,8,5",0,0,0,sec,1,0,

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit,rest_time_enabled,interval_time_enabled,is_tier_primary
7644288448,541724,"2026-03-16 17:26:15",1,0,100244,86,100045,"Cable Lat Pulldown (Wide Grip)",3,90,0x0,1,4,"8,10,8",0,0,0,sec,1,0,

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit,rest_time_enabled,interval_time_enabled,is_tier_primary
7644288449,541724,"2026-03-16 17:26:15",0,0,100245,44,100045,"Technogym hip thrust",3,90,0x0,5,5,"9,8,8",0,0,0,sec,1,0,

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit,rest_time_enabled,interval_time_enabled,is_tier_primary
7644288450,541724,"2026-03-16 17:26:15",0,0,100246,8,100045,"Stretching General ",3,90,0x0,8,6,"8,8,8",0,0,0,sec,1,0,


row_id,USERID,TIMESTAMP,_id,name,difficulty,focus,dayaweek,description,daytype,tags,rdb_id,bannerCode,progression_flag
11490792,541724,"2025-07-16 22:34:08",1483280265,"Dumbbell-Only Full Body Home Workout",0,0,8,"This workout routine is meant for those who do not go to a gym or looking for a full body routine with dumbbells only. 

For many individuals they aren't able to afford a gym membership or aren't able to get to a gym; thus this routine provides a full-body, 3 day split where an individual can target all of their body parts and either gain/maintain muscle mass.

It focuses upon heavy lifts and around 3 to 4 sets with 10 reps per set to increase muscle mass and gaining during exercise performance.

*** Notes :

You are able to insert cardio exercises into the days being performed.

If you would like to perform more cardio, you can substitute rest days for cardio days.

For women who are using this routine, increase the amount of repetitions being performed for a toned look.",0," ",19974,aa8e337dc13527bf,0

row_id,USERID,TIMESTAMP,package,_id,name,day,dayIndex,interval_mode,rest_day,week,sort_order,day_completed_timestamp
56204976,541724,"2025-10-28 20:06:48",1483280265,33,"Extras home",8,8,0,0,0,0,"2017-05-25 15:40:10"

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit,rest_time_enabled,interval_time_enabled,is_tier_primary
628964570,541724,"2025-10-28 20:06:48",1,0,375,860,33,"Close Hand Pushup",3,80,"0x11,0x10,0x8",3,100,8,0,1484331752,0,sec,1,1,

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit,rest_time_enabled,interval_time_enabled,is_tier_primary
706868434,541724,"2017-05-25 15:40:20",1,0,393,967,33,"Abdominal Pendulum",3,80,0x0,0,100,8,0,0,0,sec,1,1,

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit,rest_time_enabled,interval_time_enabled,is_tier_primary
706868433,541724,"2025-10-28 20:06:48",0,0,392,38,33,"1 dumbbell clean and press",3,80,"22.5x8,22.5x8,22.5x8",1,100,8,0,1495725785,0,sec,1,1,

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit,rest_time_enabled,interval_time_enabled,is_tier_primary
706868432,541724,"2025-10-28 20:06:48",0,0,391,37,33,Burpee,3,80,"0x8,0x8,0x8",5,100,8,0,1495725287,0,sec,1,1,

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit,rest_time_enabled,interval_time_enabled,is_tier_primary
703250253,541724,"2025-10-28 20:06:48",0,0,389,35,33,"one leg assisted pull ups",3,80,"0x8,0x5,0x8",1,100,8,0,1495479239,0,sec,1,1,

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit,rest_time_enabled,interval_time_enabled,is_tier_primary
653330498,541724,"2025-10-28 20:06:48",1,0,385,628,33,"Plank with Side Kick",3,80,"0x0,0x0,0x0,0x0,0x30,0x0,0x0,0x0,0x0,0x30",0,100,8,0,1487709348,0,sec,1,1,

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit,rest_time_enabled,interval_time_enabled,is_tier_primary
653330497,541724,"2017-02-21 20:52:20",1,0,384,633,33,"Lying to Side Plank",3,80,0x0,0,100,8,0,0,0,sec,1,1,

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit,rest_time_enabled,interval_time_enabled,is_tier_primary
653330496,541724,"2017-02-21 20:52:20",1,0,383,631,33,Plank,3,80,0x0,0,100,8,0,0,0,sec,1,1,

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit,rest_time_enabled,interval_time_enabled,is_tier_primary
651686729,541724,"2025-10-28 20:06:48",1,0,382,317,33,Running,3,80,"0x0,0x0,0x0,0x0,0x1500",10,100,8,0,1495726810,0,sec,1,1,

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit,rest_time_enabled,interval_time_enabled,is_tier_primary
644745692,541724,"2025-10-28 20:06:48",1,0,380,107,33,"Dumbbell Concentration Curls",3,80,"12.5x7,12.5x8",2,100,8,0,1486412665,0,sec,1,1,

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit,rest_time_enabled,interval_time_enabled,is_tier_primary
628964571,541724,"2025-10-28 20:06:48",1,0,376,47,33,"Push Up",3,80,"0x14,0x16,0x16",3,100,8,0,1495724804,0,sec,1,1,

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit,rest_time_enabled,interval_time_enabled,is_tier_primary
706868435,541724,"2025-10-28 20:06:48",1,0,394,1,33,"Band Cross Over",3,80,"0x10,0x8,0x8",3,100,8,0,1495726773,0,sec,1,1,


row_id,USERID,TIMESTAMP,package,_id,name,day,dayIndex,interval_mode,rest_day,week,sort_order,day_completed_timestamp
55429759,541724,"2025-10-28 20:06:48",1483280265,1483280265,"Day 1",1,8,0,0,0,0,"2017-05-25 15:30:19"

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit,rest_time_enabled,interval_time_enabled,is_tier_primary
620765779,541724,"2025-10-28 20:06:48",1,0,1483280265,955,1483280265,"Dumbbell Stiff Leg Deadlift",3,60,"25x12,25x12",8,100,10,0,1492020274,0,sec,1,1,

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit,rest_time_enabled,interval_time_enabled,is_tier_primary
620765787,541724,"2025-10-28 20:06:48",1,0,1483280273,247,1483280265,"Dumbbell Standing Triceps Extension",3,60,"17.5x12,17.5x10,20x8",7,100,10,0,1485692036,0,sec,1,1,

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit,rest_time_enabled,interval_time_enabled,is_tier_primary
620765786,541724,"2025-10-28 20:06:48",1,0,1483280272,778,1483280265,"Dumbbell Alternate Bent Over Kickback",3,60,"7.5x10,7.5x10,7.5x8",7,100,10,0,1485691657,0,sec,1,1,

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit,rest_time_enabled,interval_time_enabled,is_tier_primary
620765785,541724,"2025-10-28 20:06:48",1,0,1483280271,106,1483280265,"Dumbbell Incline Curl",3,60,"7.5x10,7.5x12,7.5x10",2,100,10,0,1485691307,0,sec,1,1,

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit,rest_time_enabled,interval_time_enabled,is_tier_primary
620765784,541724,"2025-10-28 20:06:48",1,0,1483280270,116,1483280265,"Dumbbell Alternate Bicep Curl",3,60,"7.5x12,7.5x14,7.5x11",2,100,10,0,1485690990,0,sec,1,1,

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit,rest_time_enabled,interval_time_enabled,is_tier_primary
620765783,541724,"2025-10-28 20:06:48",1,0,1483280269,90,1483280265,"Dumbbell One Arm Row",3,60,"20x8,22.5x9,25x8",1,100,10,0,1492021633,0,sec,1,1,

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit,rest_time_enabled,interval_time_enabled,is_tier_primary
620765782,541724,"2025-10-28 20:06:48",1,0,1483280268,31,1483280265,"Dumbbell Incline Bench Press",3,60,"20x8,20x9,20x8",3,100,10,0,1492021218,0,sec,1,1,

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit,rest_time_enabled,interval_time_enabled,is_tier_primary
620765781,541724,"2025-10-28 20:06:48",1,0,1483280267,26,1483280265,"Dumbbell Bench Press",3,60,"15x14,15x12,15x8",3,100,10,0,1495726219,0,sec,1,1,

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit,rest_time_enabled,interval_time_enabled,is_tier_primary
620765780,541724,"2025-10-28 20:06:48",1,0,1483280266,136,1483280265,"Dumbbell Lunges",3,60,"7.5x12,10x10,12.5x10",8,100,10,0,1485689119,0,sec,1,1,

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit,rest_time_enabled,interval_time_enabled,is_tier_primary
620765788,541724,"2025-10-28 20:06:48",1,0,1483280274,48,1483280265,"Dumbbell Shoulder Press",3,60,"12.5x12,12.5x10,12.5x8",6,100,10,0,1485692482,0,sec,1,1,


row_id,USERID,TIMESTAMP,package,_id,name,day,dayIndex,interval_mode,rest_day,week,sort_order,day_completed_timestamp
55429760,541724,"2017-01-01 17:15:59",1483280265,1483280266,Rest,2,8,0,0,0,0,


row_id,USERID,TIMESTAMP,package,_id,name,day,dayIndex,interval_mode,rest_day,week,sort_order,day_completed_timestamp
55429761,541724,"2025-10-28 20:06:48",1483280265,1483280267,"Day 2",3,8,0,0,0,0,"2017-04-12 18:47:34"

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit,rest_time_enabled,interval_time_enabled,is_tier_primary
620765789,541724,"2025-10-28 20:06:48",1,0,1483280275,131,1483280267,"Dumbbell Squat",3,60,"0.5x10,7.5x10,7.5x10",8,100,10,0,1485617034,0,sec,1,1,

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit,rest_time_enabled,interval_time_enabled,is_tier_primary
620765797,541724,"2025-10-28 20:06:48",1,0,1483280283,25,1483280267,"Dumbbell Arnold Press",3,60,"12.5x10,12.5x10,12.5x8",6,100,10,0,1485096411,0,sec,1,1,

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit,rest_time_enabled,interval_time_enabled,is_tier_primary
620765796,541724,"2025-10-28 20:06:48",1,0,1483280282,242,1483280267,"Dumbbell Tate Press",3,60,12.5x8,7,100,10,0,1492022854,0,sec,1,1,

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit,rest_time_enabled,interval_time_enabled,is_tier_primary
620765795,541724,"2025-10-28 20:06:48",1,0,1483280281,54,1483280267,"Dumbbell Lying Triceps Extension",3,60,"12.5x6,12.5x7,12.5x8",7,100,10,0,1486412350,0,sec,1,1,

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit,rest_time_enabled,interval_time_enabled,is_tier_primary
620765794,541724,"2025-10-28 20:06:48",1,0,1483280280,114,1483280267,"Dumbbell Alternate Hammer Curl",3,60,"7.5x10,7.5x10,7.5x10",2,100,10,0,1485095278,0,sec,1,1,

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit,rest_time_enabled,interval_time_enabled,is_tier_primary
620765793,541724,"2025-10-28 20:06:48",1,0,1483280279,165,1483280267,"Dumbbell Incline Fly",3,60,"12.5x8,12.5x8",3,100,10,0,1492022438,0,sec,1,1,

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit,rest_time_enabled,interval_time_enabled,is_tier_primary
620765792,541724,"2025-10-28 20:06:48",1,0,1483280278,41,1483280267,"Dumbbell Fly",3,60,"12.5x8,12.5x8,12.5x8",3,100,10,0,1492022158,0,sec,1,1,

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit,rest_time_enabled,interval_time_enabled,is_tier_primary
620765791,541724,"2025-10-28 20:06:48",1,0,1483280277,193,1483280267,"Dumbbell Deadlift",3,60,"20x12,20x12,25x11",1,100,10,0,1484156367,0,sec,1,1,

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit,rest_time_enabled,interval_time_enabled,is_tier_primary
620765790,541724,"2025-10-28 20:06:48",1,0,1483280276,473,1483280267,"Dumbbell Rear Lunge",3,60,0.5x10,8,100,10,0,1485617203,0,sec,1,1,

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit,rest_time_enabled,interval_time_enabled,is_tier_primary
